halte_ID,halte_Name,halte_City,halteLat,halteLon
B04368P,Sbr. SDN Rorotan 03,Jakarta Utara,-6.144294,106.95622
B03371P,SDN Jagakarsa 05,Jakarta Selatan,-6.336947,106.81847
B06864P,Gg. Berdikari,Jakarta Selatan,-6.343622,106.833138
B02998P,Pulo Gadung 3,Jakarta Timur,-6.181757,106.90867
B02025P,Komplek DDN 1,Jakarta Selatan,-6.303426,106.79914
B01970P,Kementerian Pertanian,Jakarta Selatan,-6.29705,106.82127
B04662P,Sekolah Tunas Cemerlang,Jakarta Timur,-6.238978,106.90499
B04220P,Sbr. Polsek Pulo Gadung,Jakarta Timur,-6.209444,106.89101
B04449P,Sbr. SMKN 12,Jakarta Utara,-6.115799,106.88564
B00546P,Gg. Sabar 2 Lingkar Timur,Jakarta Timur,-6.199915,106.94488
B01893P,Kedubes Malaysia,Jakarta Selatan,-6.22384,106.83259
B01054P,Jln. EE Sukabumi Selatan,Jakarta Barat,-6.213416,106.77895
B00709P,Griya Ardhya Garini 2,Jakarta Timur,-6.259544,106.88942
B03171P,RS Pusat Pertamina 3,Jakarta Selatan,-6.239806,106.79431
B05711P,Term. Klender,Jakarta Timur,-6.221557,106.93248
B05047P,Simpang Ps. Patra 1,Jakarta Barat,-6.182986,106.77995
B03555P,Sbr. Gg. Puskesmas Kebagusan Raya,Jakarta Selatan,-6.296651,106.82701
B04125P,Sbr. Panti Asuhan Putera Mulia,Jakarta Timur,-6.188919,106.88855
