halte_ID,halte_Name,halte_City,halteLat,halteLon
B04057P,Sbr. Masjid Jami Al Muttaqin Balekambang,Jakarta Timur,-6.283996,106.85052
P00177,PGC 1,Jakarta Timur,-6.262494,106.86635
B05925P,Yayasan Muhammadiyah 2,Jakarta Pusat,-6.196871,106.81431
B03372P,SDN Jati 07,Jakarta Timur,-6.202444,106.89727
B04421P,Sbr. SMAN 19,Jakarta Barat,-6.141574,106.80894
B03391P,SDN Lebak Bulus 04,Jakarta Selatan,-6.30731,106.78049
B03856P,Sbr. Jln. Sunter Jaya V,Jakarta Utara,-6.159028,106.86971
B03136P,RS Fatmawati,Jakarta Selatan,-6.29354,106.79522
B02287P,Masjid Baiturrahman 1,Luar Jakarta,-6.210375,106.61931
B03894P,Sbr. Kebantenan VIII,Jakarta Utara,-6.109641,106.93032
B00614P,Gempol Baru 1,Jakarta Timur,-6.186429,106.95439
B01476P,Jln. Perdagangan Bintaro,Jakarta Selatan,-6.27461,106.7633
