halte_ID,halte_Name,halte_City,halteLat,halteLon
B02761P,Pertamina Kilang Minyak,Jakarta Utara,-6.108789,106.90537
P00245,Tanah Kusir Kodim,Jakarta Selatan,-6.256997,106.78168
P00270,Walikota Jakarta Timur,Jakarta Timur,-6.21254,106.94537
B03318P,Sawo Kecik Raya,Jakarta Selatan,-6.224852,106.85489
B05232P,Situ Gintung 1,Luar Jakarta,-6.300534,106.76234
B00667P,GPIB Bukit Moria,Jakarta Selatan,-6.241727,106.84454
B00106P,Balaikota Depok 2,Luar Jakarta,-6.394973,106.82277
B01137P,Jln. H. Rohimin Swadarma,Jakarta Selatan,-6.232466,106.76069
B00791P,Imigrasi Jaktim 1,Jakarta Timur,-6.214787,106.88182
B01014P,Jln. Ciujung Cideng Barat,Jakarta Pusat,-6.176346,106.81197
B06043P,Seberang Food Street,Luar Jakarta,-6.093258,106.74379
B05784P,TPU Kb. Nanas 1,Jakarta Timur,-6.23219,106.88051
B05403P,SPBU Bintaro Pondok Betung,Jakarta Selatan,-6.261488,106.75659
B02422P,Menteng 1,Jakarta Pusat,-6.19851,106.82835
B01435P,Jln. Pakarena,Jakarta Utara,-6.170344,106.90914
B06888P,Sbr. Jln. Warakas I Gg. 8,Jakarta Utara,-6.117617,106.87667
B04715P,Simpang Batu Ampar Condet Raya,Jakarta Timur,-6.284139,106.85555
B00086P,AURI Jatibaru,Jakarta Pusat,-6.182985,106.81407
P00251,Tegal Parang Arah Barat,Jakarta Selatan,-6.238863,106.83022
B04568P,Sbr. TPU Pondok Kelapa,Jakarta Timur,-6.23711,106.94312
B01842P,Kartini Hospital 2,Jakarta Selatan,-6.237876,106.76942
B04806P,Simpang Gading Raya,Jakarta Timur,-6.239038,106.90515
