halte_ID,halte_Name,halte_City,halteLat,halteLon
B04112P,Sbr. Mushola Al Hidayah Bukit Duri,Jakarta Selatan,-6.222635,106.85527
B03119P,RS Adhiyaksa,Jakarta Timur,-6.307077,106.8932
B03405P,SDN Penggilingan,Jakarta Timur,-6.205255,106.93004
B00032P,Al Wathoniyah 2,Jakarta Timur,-6.192425,106.93568
P00291,Harmoni Arah Utara,Jakarta Pusat,-6.162678,106.819663
B02014P,Kompas Gramedia,Jakarta Pusat,-6.210472,106.79598
B00122P,Baywalk 2,Jakarta Utara,-6.110359,106.77961
B04039P,Sbr. Masjid Annur Tanah Abang,Jakarta Barat,-6.189941,106.80648
B06457P,Jln. Gading Sengon Raya,Jakarta Utara,-6.140087,106.90321
B05635P,Taman Panglima Polim,Jakarta Selatan,-6.251369,106.79751
B02829P,PGP,Jakarta Timur,-6.203394,106.93446
B04732P,Simpang Bren Howitzer Raya,Jakarta Pusat,-6.163713,106.87047
B05706P,Term. Kampung Melayu,Jakarta Timur,-6.224804,106.86697
B03113P,RPTRA Mutiara Rawabinong,Jakarta Timur,-6.298029,106.90484
B04975P,Simpang Lingkar Duren Sawit,Jakarta Timur,-6.220922,106.91561
B03944P,Sbr. Kimia Farma Grogol Utara,Jakarta Selatan,-6.226678,106.77849
B03389P,SDN Lebak Bulus 02,Jakarta Selatan,-6.303808,106.77775
B00470P,Gg. H. Kamil,Jakarta Timur,-6.185002,106.95902
B01544P,Jln. Rorotan V Gg. 1,Jakarta Utara,-6.136056,106.95477
