halte_ID,halte_Name,halte_City,halteLat,halteLon
B00616P,Gerbang Tol Bambu Apus 2,Jakarta Timur,-6.308108,106.89647
B05130P,Simpang Rukun 2,Jakarta Timur,-6.308207,106.91766
B05700P,Term. Bayangan Kota Intan,Jakarta Barat,-6.130949,106.81172
B00291P,Dana Reksa,Jakarta Pusat,-6.181365,106.82451
B05064P,Simpang Perintis 2,Jakarta Timur,-6.229105,106.88833
B00200P,Budi Kemulyaan,Jakarta Pusat,-6.180223,106.8178
B02595P,Ps. Cibubur,Jakarta Timur,-6.345631,106.87229
B03239P,Ruko Gading Kirana,Jakarta Utara,-6.14617,106.89649
B02441P,MI Imadun Najah Rorotan,Jakarta Utara,-6.149081,106.95582
B03492P,Sbr. Embun Pagi Islamic School,Jakarta Timur,-6.247844,106.91894
B01584P,Jln. Simprug Golf 2,Jakarta Selatan,-6.227607,106.79042
B05072P,Simpang Pinang I Pondok Labu,Jakarta Selatan,-6.309114,106.79567
B00898P,Jln. Barkah III Manggarai Selatan,Jakarta Selatan,-6.220809,106.85067
B04245P,Sbr. Puri Margasatwa,Jakarta Selatan,-6.311422,106.80873
B05776P,Total Buah Rawamangun,Jakarta Timur,-6.196598,106.88975
B03109P,RPTRA Dukuh,Jakarta Timur,-6.301412,106.87583
B04729P,Simpang Blok E,Jakarta Pusat,-6.184488,106.81525
B04123P,Sbr. Panti Asuhan Anak Putra Utama 1,Jakarta Timur,-6.219368,106.90492
B05068P,Simpang Perniagaan Tambora,Jakarta Barat,-6.14163,106.80768
