halte_ID,halte_Name,halte_City,halteLat,halteLon
B00001P,18 Office Park,Jakarta Selatan,-6.299146,106.8321
B05634P,Taman Pangkalan Jati Kalimalang,Jakarta Timur,-6.24599,106.9053
B00245P,Child Care Pre School,Jakarta Selatan,-6.257557,106.8009
P00188,Pramuka BPKP,Jakarta Timur,-6.192192,106.87401
B05688P,Tegal Parang 2,Jakarta Selatan,-6.238571,106.83054
B02895P,Poins Square,Jakarta Selatan,-6.289207,106.77718
B00396P,Gg. Aim 2,Jakarta Timur,-6.200395,106.93515
B05016P,Simpang Mulya Jaya Cipinang Lontar,Jakarta Timur,-6.217632,106.89025
B04271P,Sbr. RPTRA Menara,Jakarta Barat,-6.213057,106.73131
B00839P,Jln. Adil,Jakarta Timur,-6.297278,106.90291
B06683P,Sbr. Sunter Agung,Jakarta Utara,-6.132599,106.85538
B05876P,Warung Mangga 1,Luar Jakarta,-6.225899,106.63778
B02300P,Masjid Guru Amin,Jakarta Selatan,-6.258186,106.8434
B00862P,Jln. Angsana Kemanggisan,Jakarta Barat,-6.194934,106.78208
B00778P,Hotel Melawai,Jakarta Selatan,-6.245857,106.79979
B02163P,LPPI 1,Jakarta Selatan,-6.261622,106.81565
B03950P,Sbr. Klinik Kasih Medika,Jakarta Timur,-6.187073,106.90081
B03303P,Sadar Raya Ciganjur 2,Jakarta Selatan,-6.342711,106.8126
