halte_ID,halte_Name,halte_City,halteLat,halteLon
B02086P,KPP Pratama Cakung 2,Jakarta Timur,-6.187946,106.96142
B02818P,Perumnas Klender 2,Jakarta Timur,-6.216652,106.9308
B05317P,SMKN 42,Jakarta Barat,-6.144079,106.72937
B01979P,Khong Guan Wahid Hasyim,Jakarta Pusat,-6.187193,106.82815
B04929P,Simpang Kemanggisan Ilir III,Jakarta Barat,-6.193282,106.78545
B02195P,Mall Taman Palem 3,Jakarta Barat,-6.140548,106.73011
B01291P,Jln. Komplek Migas V Palmerah,Jakarta Barat,-6.197003,106.78772
B01376P,Jln. Masjid Soeprapto,Jakarta Timur,-6.277536,106.87806
B02532P,Nifarro Park,Jakarta Selatan,-6.263007,106.84332
B05538P,STPDN,Jakarta Selatan,-6.28439,106.81899
B02008P,Kolong Tol Guru Saleh,Jakarta Selatan,-6.257605,106.76529
B00079P,Aston Pluit 1,Jakarta Utara,-6.124693,106.79511
B02878P,PLN Duren Tiga 2,Jakarta Selatan,-6.254234,106.83445
B03213P,RSUD Koja 2,Jakarta Utara,-6.108796,106.89934
B01095P,Jln. H. Ali Solihin Cibubur,Jakarta Timur,-6.359265,106.87595
B03695P,Sbr. Jln. Elang Laut Kamal,Jakarta Utara,-6.124307,106.74907
B01601P,Jln. Sukamulya III Harapan Mulya,Jakarta Pusat,-6.170439,106.8524
B04904P,Simpang Karang Tengah,Jakarta Selatan,-6.310364,106.78098
