halte_ID,halte_Name,halte_City,halteLat,halteLon
B05716P,Term. Pasar Minggu 2,Jakarta Selatan,-6.282492,106.84455
B06696P,Jln. Hidup Baru,Jakarta Utara,-6.1398,106.8352
B01901P,Kelapa Gading Utama,Jakarta Utara,-6.176481,106.89487
B03827P,Sbr. Jln. Rorotan V Gg. 1,Jakarta Utara,-6.136168,106.95481
B02983P,PPI,Jakarta Pusat,-6.170855,106.82136
B05110P,Simpang Raya Bogor Cililitan,Jakarta Timur,-6.264191,106.86585
B02647P,Pasar Minggu,Jakarta Selatan,-6.284413,106.84414
B04257P,Sbr. Puskesmas Pasar Minggu,Jakarta Selatan,-6.320987,106.82535
P00146,Pangeran Jayakarta,Jakarta Barat,-6.137611,106.81792
B01163P,Jln. Irigasi THB,Luar Jakarta,-6.18227,106.99334
B05836P,Univ. Sahid 2,Jakarta Selatan,-6.235598,106.84415
B00720P,Gunung Agung,Jakarta Pusat,-6.181755,106.83717
B02485P,MTsN 37,Jakarta Barat,-6.09791,106.70237
B00637P,Gereja Santa Anna 2,Jakarta Timur,-6.234003,106.91014
B01369P,Jln. Masjid Al Ihsan,Jakarta Timur,-6.280339,106.87117
B06562P,Jln. Rawamangun Muka Timur,Jakarta Timur,-6.198014,106.88224
B06522P,Jln. H. Zakaria,Jakarta Selatan,-6.326645,106.83391
B00732P,Halim PK,Jakarta Timur,-6.241981,106.87792
B02482P,MTsN 19,Jakarta Selatan,-6.304793,106.8017
B04984P,Simpang Mandala Raya Selatan,Jakarta Barat,-6.175729,106.79887
B04915P,Simpang Kelapa Cengkir Flamboyan,Jakarta Utara,-6.169191,106.90736
