halte_ID,halte_Name,halte_City,halteLat,halteLon
B02114P,Lapangan Blok S,Jakarta Selatan,-6.237011,106.81421
B02274P,Masjid Assuada,Jakarta Timur,-6.194327,106.90544
B04521P,Sbr. Taman BMW,Jakarta Utara,-6.12629,106.85763
B05536P,STMT Trisakti 2,Jakarta Timur,-6.231981,106.8777
B00065P,Arion Mall,Jakarta Timur,-6.193631,106.89068
B06897P,Jln. Munggang,Jakarta Timur,-6.276186,106.852082
B01423P,Jln. Nusa Indah II,Jakarta Timur,-6.219858,106.93152
B00364P,Flyover Ps. Klender 2,Jakarta Timur,-6.211371,106.90103
B04295P,Sbr. RS Siloam Kb. Jeruk,Jakarta Barat,-6.190301,106.763
B01359P,Jln. Manunggal Bakti Kalisari,Jakarta Timur,-6.335016,106.85277
B03056P,Puskesmas Kel. Warakas,Jakarta Utara,-6.120743,106.87539
B02575P,Panti Perwira,Jakarta Pusat,-6.181245,106.8374
B00484P,Gg. H. Yahya Balekambang,Jakarta Timur,-6.287078,106.85064
B03107P,Roxy Square 2,Jakarta Barat,-6.167221,106.79975
B04707P,Simpang Arion 2,Jakarta Timur,-6.194644,106.89109
B00845P,Jln. Al Islamiyah Grogol Selatan,Jakarta Selatan,-6.225526,106.7765
