halte_ID,halte_Name,halte_City,halteLat,halteLon
P00145,Pancoran Tugu Arah Barat,Jakarta Selatan,-6.2433,106.84388
B00391P,Gandaria City,Jakarta Selatan,-6.243912,106.7824
B01158P,Jln. Industri I,Jakarta Pusat,-6.147508,106.83679
B01195P,Jln. Kampung Baru,Jakarta Barat,-6.170069,106.74932
B04303P,Sbr. Rukan Balai Pustaka,Jakarta Timur,-6.198728,106.88593
B03054P,Puskesmas Kel. Papanggo,Jakarta Utara,-6.129791,106.87234
B05362P,SMPN 190,Jakarta Barat,-6.108399,106.70296
B00191P,BSI 2,Jakarta Selatan,-6.237609,106.76252
B04637P,Sekolah Lemuel,Jakarta Barat,-6.198212,106.803304
B05849P,Utan Panjang,Jakarta Pusat,-6.169541,106.85209
B01087P,Jln. Gunung Galunggung 1,Jakarta Barat,-6.142286,106.73712
B01466P,Jln. Pemadam Kebakaran Cacing,Jakarta Utara,-6.128677,106.93011
B04297P,Sbr. RS Zahirah,Jakarta Selatan,-6.335205,106.82312
B04005P,Sbr. Makam Pangeran Jayakarta,Jakarta Timur,-6.202545,106.90171
B05913P,Yayasan Al Muhajirin Pondok Kopi,Jakarta Timur,-6.2214,106.94172
