halte_ID,halte_Name,halte_City,halteLat,halteLon
B06295P,Gg. VIII Muara Baru,Jakarta Utara,-6.122869,106.80402
B02077P,Koperasi Serba Usaha,Jakarta Timur,-6.222036,106.89954
B04385P,Sbr. Sekolah Fajar Sion,Jakarta Barat,-6.138169,106.81723
B02687P,Ps. Sumur Batu 1,Jakarta Pusat,-6.164134,106.86486
P00167,Pemuda Rawamangun,Jakarta Timur,-6.193488,106.89165
B00355P,Flyover Jatinegara 2,Jakarta Timur,-6.215074,106.87332
B06907P,PIK2 Pantjoran,Luar Jakarta,-6.089429,106.741383
B03244P,Ruko Kemanggisan Raya,Jakarta Barat,-6.196763,106.78222
B01835P,Karet Sudirman 1,Jakarta Selatan,-6.212995,106.82
P00068,Gatot Subroto LIPI Arah Timur,Jakarta Selatan,-6.226549,106.8174
B04546P,Sbr. The Jakarta Post,Jakarta Barat,-6.207699,106.79386
B03859P,Sbr. Jln. Swadaya II,Jakarta Timur,-6.297206,106.89481
B02420P,Menara Thamrin,Jakarta Pusat,-6.185275,106.82291
B06055P,Puskesmas Setiabudi,Jakarta Selatan,-6.206893,106.83367
B01443P,Jln. Palmerah Utara II,Jakarta Barat,-6.202805,106.79801
B06773P,Jln. Delima Raya 2,Jakarta Timur,-6.221581,106.926624
B01587P,Jln. SMAN 63,Jakarta Selatan,-6.228154,106.74704
