halte_ID,halte_Name,halte_City,halteLat,halteLon
B05080P,Simpang Pluit Raya,Jakarta Utara,-6.127123,106.80441
B03899P,Sbr. Kec. Jagakarsa,Jakarta Selatan,-6.334583,106.8216
B04940P,Simpang Kesemek 2,Jakarta Utara,-6.113324,106.92085
B03608P,Sbr. Green Puri,Jakarta Barat,-6.174548,106.70682
B05892P,Wisma Nusantara,Jakarta Pusat,-6.193425,106.82319
B06734P,Jln. Barito II,Jakarta Selatan,-6.248884,106.795853
B03045P,Puskesmas Duren Sawit,Jakarta Timur,-6.241844,106.9109
B00279P,Classic Hotel,Jakarta Pusat,-6.162308,106.83007
B05718P,Term. Pinang Ranti,Jakarta Timur,-6.291029,106.88599
P00225,Slipi Kemanggisan Arah Selatan,Jakarta Barat,-6.189781,106.79726
B02055P,Komplek Pelni,Luar Jakarta,-6.380018,106.85409
B01221P,Jln. Kayu Tinggi,Jakarta Timur,-6.18465,106.94523
B03539P,Sbr. Gg. H. Yusuf Jati Padang,Jakarta Selatan,-6.29314,106.82863
B01272P,Jln. Kenanga,Jakarta Selatan,-6.287468,106.81848
B04360P,Sbr. SDN Pegangsaan Dua 07,Jakarta Utara,-6.175269,106.91112
B05855P,Victoria Park 2,Luar Jakarta,-6.197681,106.62187
B03597P,Sbr. Golden Fatmawati,Jakarta Selatan,-6.27688,106.79783
B04649P,Sekolah Pinangsia,Jakarta Barat,-6.138056,106.81607
B04216P,Sbr. Polsek Duren Sawit,Jakarta Timur,-6.248012,106.917
