halte_ID,halte_Name,halte_City,halteLat,halteLon
B04661P,Sekolah Tarsisius 2,Jakarta Barat,-6.199502,106.7824
B06779P,Graha Jasindo,Jakarta Pusat,-6.18492,106.835449
B02196P,Mall Thamrin City,Jakarta Pusat,-6.194341,106.81453
B02566P,Pangkalan Jati,Jakarta Timur,-6.24762,106.90755
B04810P,Simpang Gg. Macan Daan Mogot,Jakarta Barat,-6.162659,106.77298
B01756P,Jembatan Pantai Indah Utara 1,Jakarta Utara,-6.121889,106.75204
B02350P,Masjid Jami Matraman,Jakarta Pusat,-6.201844,106.85085
B03713P,Sbr. Jln. H. Jusin Susukan,Jakarta Timur,-6.314828,106.86812
B03755P,Sbr. Jln. Kopi Selatan II,Jakarta Timur,-6.231718,106.94295
B05437P,St. Duren Kalibata 1,Jakarta Selatan,-6.255579,106.85422
B01579P,Jln. Seroja Cengkareng Barat,Jakarta Barat,-6.147868,106.71954
B02243P,Masjid Al Huda Balai Rakyat,Jakarta Timur,-6.224484,106.90008
B01832P,Karet Kuningan 2,Jakarta Selatan,-6.217312,106.83068
B03545P,Sbr. Gg. Mantap Cibubur,Jakarta Timur,-6.364144,106.88602
B00351P,Flyover HBR Motik 1,Jakarta Utara,-6.152627,106.84989
B02802P,Perum Villa Kelapa Dua,Jakarta Barat,-6.216674,106.76745
