halte_ID,halte_Name,halte_City,halteLat,halteLon
B01969P,Kementerian Pariwisata,Jakarta Pusat,-6.1795,106.82255
P00091,Jembatan Gantung,Jakarta Barat,-6.155513,106.74946
B00166P,Boulevard Bukit Gading Raya,Jakarta Utara,-6.15515,106.89579
B04462P,Sbr. SMPN 10,Jakarta Pusat,-6.163653,106.86516
B03375P,SDN Jelambar Baru 01,Jakarta Barat,-6.147765,106.78324
B05651P,Taman Segitiga Cibubur,Luar Jakarta,-6.36869,106.88971
B05750P,TK Angkasa 5,Jakarta Timur,-6.261783,106.88613
B00369P,Flyover Radin Inten 2,Jakarta Timur,-6.215843,106.92408
B00604P,Gedung Wanita,Jakarta Pusat,-6.200921,106.83624
B06698P,Ps. Pademangan Timur 2,Jakarta Utara,-6.13508,106.84298
B03181P,RS Sumber Waras 2,Jakarta Barat,-6.166121,106.79784
B02936P,Pool Blue Bird Cijantung,Jakarta Timur,-6.321667,106.86516
B03867P,Sbr. Jln. Tari Klasik,Jakarta Utara,-6.169296,106.91083
B03850P,Sbr. Jln. SMP 175,Jakarta Selatan,-6.319433,106.82518
B02692P,Ps. Tomas,Jakarta Pusat,-6.179192,106.81306
B02978P,Pospol Pondok Kelapa,Jakarta Timur,-6.238776,106.93434
B03470P,Sbr. Cek & Ricek,Jakarta Barat,-6.215396,106.72955
